split,file_label,sumber,asal,malam_sintetis,salinan,jumlah_kotak
train,yt_E9Twh20nseo_0130.5_r2.txt,youtube,E9Twh20nseo_0130.5,tidak,r2,2
train,yt_E9Twh20nseo_0130.5_r3.txt,youtube,E9Twh20nseo_0130.5,tidak,r3,2
train,yt_E9Twh20nseo_0135.0_night.txt,youtube,E9Twh20nseo_0135.0,ya,-,2
train,yt_E9Twh20nseo_0135.0_r1.txt,youtube,E9Twh20nseo_0135.0,tidak,r1,2
train,yt_E9Twh20nseo_0135.0_r2.txt,youtube,E9Twh20nseo_0135.0,tidak,r2,2
train,yt_E9Twh20nseo_0135.0_r3.txt,youtube,E9Twh20nseo_0135.0,tidak,r3,2
train,yt_E9Twh20nseo_0139.5_night.txt,youtube,E9Twh20nseo_0139.5,ya,-,2
train,yt_E9Twh20nseo_0139.5_r1.txt,youtube,E9Twh20nseo_0139.5,tidak,r1,2
train,yt_E9Twh20nseo_0139.5_r2.txt,youtube,E9Twh20nseo_0139.5,tidak,r2,2
train,yt_E9Twh20nseo_0139.5_r3.txt,youtube,E9Twh20nseo_0139.5,tidak,r3,2
train,yt_E9Twh20nseo_0148.5_night.txt,youtube,E9Twh20nseo_0148.5,ya,-,2
train,yt_E9Twh20nseo_0148.5_r1.txt,youtube,E9Twh20nseo_0148.5,tidak,r1,2
train,yt_E9Twh20nseo_0148.5_r2.txt,youtube,E9Twh20nseo_0148.5,tidak,r2,2
train,yt_E9Twh20nseo_0148.5_r3.txt,youtube,E9Twh20nseo_0148.5,tidak,r3,2
train,yt_E9Twh20nseo_0171.0_night.txt,youtube,E9Twh20nseo_0171.0,ya,-,2
train,yt_E9Twh20nseo_0171.0_r1.txt,youtube,E9Twh20nseo_0171.0,tidak,r1,2
train,yt_E9Twh20nseo_0171.0_r2.txt,youtube,E9Twh20nseo_0171.0,tidak,r2,2
train,yt_E9Twh20nseo_0171.0_r3.txt,youtube,E9Twh20nseo_0171.0,tidak,r3,2
train,yt_E9Twh20nseo_0175.5_night.txt,youtube,E9Twh20nseo_0175.5,ya,-,2
train,yt_E9Twh20nseo_0175.5_r1.txt,youtube,E9Twh20nseo_0175.5,tidak,r1,2
train,yt_E9Twh20nseo_0175.5_r2.txt,youtube,E9Twh20nseo_0175.5,tidak,r2,2
train,yt_E9Twh20nseo_0175.5_r3.txt,youtube,E9Twh20nseo_0175.5,tidak,r3,2
train,yt_E9Twh20nseo_0181.5_night.txt,youtube,E9Twh20nseo_0181.5,ya,-,2
train,yt_E9Twh20nseo_0181.5_r1.txt,youtube,E9Twh20nseo_0181.5,tidak,r1,2
train,yt_E9Twh20nseo_0181.5_r2.txt,youtube,E9Twh20nseo_0181.5,tidak,r2,2
train,yt_E9Twh20nseo_0181.5_r3.txt,youtube,E9Twh20nseo_0181.5,tidak,r3,2
train,yt_E9Twh20nseo_0226.5_night.txt,youtube,E9Twh20nseo_0226.5,ya,-,1
train,yt_E9Twh20nseo_0226.5_r1.txt,youtube,E9Twh20nseo_0226.5,tidak,r1,1
train,yt_E9Twh20nseo_0226.5_r2.txt,youtube,E9Twh20nseo_0226.5,tidak,r2,1
train,yt_E9Twh20nseo_0226.5_r3.txt,youtube,E9Twh20nseo_0226.5,tidak,r3,1
train,yt_E9Twh20nseo_0231.0_night.txt,youtube,E9Twh20nseo_0231.0,ya,-,1
train,yt_E9Twh20nseo_0231.0_r1.txt,youtube,E9Twh20nseo_0231.0,tidak,r1,1
train,yt_E9Twh20nseo_0231.0_r2.txt,youtube,E9Twh20nseo_0231.0,tidak,r2,1
train,yt_E9Twh20nseo_0231.0_r3.txt,youtube,E9Twh20nseo_0231.0,tidak,r3,1
train,yt_K6zCCLLKbKk_0033.0_night.txt,youtube,K6zCCLLKbKk_0033.0,ya,-,2
train,yt_K6zCCLLKbKk_0033.0_r1.txt,youtube,K6zCCLLKbKk_0033.0,tidak,r1,2
train,yt_K6zCCLLKbKk_0033.0_r2.txt,youtube,K6zCCLLKbKk_0033.0,tidak,r2,2
train,yt_K6zCCLLKbKk_0033.0_r3.txt,youtube,K6zCCLLKbKk_0033.0,tidak,r3,2
train,yt_K6zCCLLKbKk_0034.5_night.txt,youtube,K6zCCLLKbKk_0034.5,ya,-,2
train,yt_K6zCCLLKbKk_0034.5_r1.txt,youtube,K6zCCLLKbKk_0034.5,tidak,r1,2
train,yt_K6zCCLLKbKk_0034.5_r2.txt,youtube,K6zCCLLKbKk_0034.5,tidak,r2,2
train,yt_K6zCCLLKbKk_0034.5_r3.txt,youtube,K6zCCLLKbKk_0034.5,tidak,r3,2
train,yt_K6zCCLLKbKk_0036.0_night.txt,youtube,K6zCCLLKbKk_0036.0,ya,-,2
train,yt_K6zCCLLKbKk_0036.0_r1.txt,youtube,K6zCCLLKbKk_0036.0,tidak,r1,2
train,yt_K6zCCLLKbKk_0036.0_r2.txt,youtube,K6zCCLLKbKk_0036.0,tidak,r2,2
train,yt_K6zCCLLKbKk_0036.0_r3.txt,youtube,K6zCCLLKbKk_0036.0,tidak,r3,2
train,yt_K6zCCLLKbKk_0042.0_night.txt,youtube,K6zCCLLKbKk_0042.0,ya,-,1
train,yt_K6zCCLLKbKk_0042.0_r1.txt,youtube,K6zCCLLKbKk_0042.0,tidak,r1,1
train,yt_K6zCCLLKbKk_0042.0_r2.txt,youtube,K6zCCLLKbKk_0042.0,tidak,r2,1
train,yt_K6zCCLLKbKk_0042.0_r3.txt,youtube,K6zCCLLKbKk_0042.0,tidak,r3,1
train,yt_K6zCCLLKbKk_0054.1_night.txt,youtube,K6zCCLLKbKk_0054.1,ya,-,2
train,yt_K6zCCLLKbKk_0054.1_r1.txt,youtube,K6zCCLLKbKk_0054.1,tidak,r1,2
train,yt_K6zCCLLKbKk_0054.1_r2.txt,youtube,K6zCCLLKbKk_0054.1,tidak,r2,2
train,yt_K6zCCLLKbKk_0054.1_r3.txt,youtube,K6zCCLLKbKk_0054.1,tidak,r3,2
train,yt_K6zCCLLKbKk_0055.6_night.txt,youtube,K6zCCLLKbKk_0055.6,ya,-,2
train,yt_K6zCCLLKbKk_0055.6_r1.txt,youtube,K6zCCLLKbKk_0055.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0055.6_r2.txt,youtube,K6zCCLLKbKk_0055.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0055.6_r3.txt,youtube,K6zCCLLKbKk_0055.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0057.1_night.txt,youtube,K6zCCLLKbKk_0057.1,ya,-,2
train,yt_K6zCCLLKbKk_0057.1_r1.txt,youtube,K6zCCLLKbKk_0057.1,tidak,r1,2
train,yt_K6zCCLLKbKk_0057.1_r2.txt,youtube,K6zCCLLKbKk_0057.1,tidak,r2,2
train,yt_K6zCCLLKbKk_0057.1_r3.txt,youtube,K6zCCLLKbKk_0057.1,tidak,r3,2
train,yt_K6zCCLLKbKk_0058.6_night.txt,youtube,K6zCCLLKbKk_0058.6,ya,-,2
train,yt_K6zCCLLKbKk_0058.6_r1.txt,youtube,K6zCCLLKbKk_0058.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0058.6_r2.txt,youtube,K6zCCLLKbKk_0058.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0058.6_r3.txt,youtube,K6zCCLLKbKk_0058.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0060.1_night.txt,youtube,K6zCCLLKbKk_0060.1,ya,-,2
train,yt_K6zCCLLKbKk_0060.1_r1.txt,youtube,K6zCCLLKbKk_0060.1,tidak,r1,2
train,yt_K6zCCLLKbKk_0060.1_r2.txt,youtube,K6zCCLLKbKk_0060.1,tidak,r2,2
train,yt_K6zCCLLKbKk_0060.1_r3.txt,youtube,K6zCCLLKbKk_0060.1,tidak,r3,2
train,yt_K6zCCLLKbKk_0061.6_night.txt,youtube,K6zCCLLKbKk_0061.6,ya,-,2
train,yt_K6zCCLLKbKk_0061.6_r1.txt,youtube,K6zCCLLKbKk_0061.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0061.6_r2.txt,youtube,K6zCCLLKbKk_0061.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0061.6_r3.txt,youtube,K6zCCLLKbKk_0061.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0064.6_night.txt,youtube,K6zCCLLKbKk_0064.6,ya,-,2
train,yt_K6zCCLLKbKk_0064.6_r1.txt,youtube,K6zCCLLKbKk_0064.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0064.6_r2.txt,youtube,K6zCCLLKbKk_0064.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0064.6_r3.txt,youtube,K6zCCLLKbKk_0064.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0066.1_night.txt,youtube,K6zCCLLKbKk_0066.1,ya,-,2
train,yt_K6zCCLLKbKk_0066.1_r1.txt,youtube,K6zCCLLKbKk_0066.1,tidak,r1,2
train,yt_K6zCCLLKbKk_0066.1_r2.txt,youtube,K6zCCLLKbKk_0066.1,tidak,r2,2
train,yt_K6zCCLLKbKk_0066.1_r3.txt,youtube,K6zCCLLKbKk_0066.1,tidak,r3,2
train,yt_K6zCCLLKbKk_0067.6_night.txt,youtube,K6zCCLLKbKk_0067.6,ya,-,2
train,yt_K6zCCLLKbKk_0067.6_r1.txt,youtube,K6zCCLLKbKk_0067.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0067.6_r2.txt,youtube,K6zCCLLKbKk_0067.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0067.6_r3.txt,youtube,K6zCCLLKbKk_0067.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0070.6_night.txt,youtube,K6zCCLLKbKk_0070.6,ya,-,2
train,yt_K6zCCLLKbKk_0070.6_r1.txt,youtube,K6zCCLLKbKk_0070.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0070.6_r2.txt,youtube,K6zCCLLKbKk_0070.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0070.6_r3.txt,youtube,K6zCCLLKbKk_0070.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0076.6_night.txt,youtube,K6zCCLLKbKk_0076.6,ya,-,2
train,yt_K6zCCLLKbKk_0076.6_r1.txt,youtube,K6zCCLLKbKk_0076.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0076.6_r2.txt,youtube,K6zCCLLKbKk_0076.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0076.6_r3.txt,youtube,K6zCCLLKbKk_0076.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0079.6_night.txt,youtube,K6zCCLLKbKk_0079.6,ya,-,2
train,yt_K6zCCLLKbKk_0079.6_r1.txt,youtube,K6zCCLLKbKk_0079.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0079.6_r2.txt,youtube,K6zCCLLKbKk_0079.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0079.6_r3.txt,youtube,K6zCCLLKbKk_0079.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0082.6_night.txt,youtube,K6zCCLLKbKk_0082.6,ya,-,2
train,yt_K6zCCLLKbKk_0082.6_r1.txt,youtube,K6zCCLLKbKk_0082.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0082.6_r2.txt,youtube,K6zCCLLKbKk_0082.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0082.6_r3.txt,youtube,K6zCCLLKbKk_0082.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0084.1_night.txt,youtube,K6zCCLLKbKk_0084.1,ya,-,2
train,yt_K6zCCLLKbKk_0084.1_r1.txt,youtube,K6zCCLLKbKk_0084.1,tidak,r1,2
train,yt_K6zCCLLKbKk_0084.1_r2.txt,youtube,K6zCCLLKbKk_0084.1,tidak,r2,2
train,yt_K6zCCLLKbKk_0084.1_r3.txt,youtube,K6zCCLLKbKk_0084.1,tidak,r3,2
train,yt_K6zCCLLKbKk_0085.6_night.txt,youtube,K6zCCLLKbKk_0085.6,ya,-,2
train,yt_K6zCCLLKbKk_0085.6_r1.txt,youtube,K6zCCLLKbKk_0085.6,tidak,r1,2
train,yt_K6zCCLLKbKk_0085.6_r2.txt,youtube,K6zCCLLKbKk_0085.6,tidak,r2,2
train,yt_K6zCCLLKbKk_0085.6_r3.txt,youtube,K6zCCLLKbKk_0085.6,tidak,r3,2
train,yt_K6zCCLLKbKk_0102.1_night.txt,youtube,K6zCCLLKbKk_0102.1,ya,-,1
train,yt_K6zCCLLKbKk_0102.1_r1.txt,youtube,K6zCCLLKbKk_0102.1,tidak,r1,1
train,yt_K6zCCLLKbKk_0102.1_r2.txt,youtube,K6zCCLLKbKk_0102.1,tidak,r2,1
train,yt_K6zCCLLKbKk_0102.1_r3.txt,youtube,K6zCCLLKbKk_0102.1,tidak,r3,1
train,yt_K6zCCLLKbKk_0103.6_night.txt,youtube,K6zCCLLKbKk_0103.6,ya,-,1
train,yt_K6zCCLLKbKk_0103.6_r1.txt,youtube,K6zCCLLKbKk_0103.6,tidak,r1,1
train,yt_K6zCCLLKbKk_0103.6_r2.txt,youtube,K6zCCLLKbKk_0103.6,tidak,r2,1
train,yt_K6zCCLLKbKk_0103.6_r3.txt,youtube,K6zCCLLKbKk_0103.6,tidak,r3,1
train,yt_K6zCCLLKbKk_0105.1_night.txt,youtube,K6zCCLLKbKk_0105.1,ya,-,1
train,yt_K6zCCLLKbKk_0105.1_r1.txt,youtube,K6zCCLLKbKk_0105.1,tidak,r1,1
train,yt_K6zCCLLKbKk_0105.1_r2.txt,youtube,K6zCCLLKbKk_0105.1,tidak,r2,1
train,yt_K6zCCLLKbKk_0105.1_r3.txt,youtube,K6zCCLLKbKk_0105.1,tidak,r3,1
train,yt_K6zCCLLKbKk_0108.1_night.txt,youtube,K6zCCLLKbKk_0108.1,ya,-,1
train,yt_K6zCCLLKbKk_0108.1_r1.txt,youtube,K6zCCLLKbKk_0108.1,tidak,r1,1
train,yt_K6zCCLLKbKk_0108.1_r2.txt,youtube,K6zCCLLKbKk_0108.1,tidak,r2,1
train,yt_K6zCCLLKbKk_0108.1_r3.txt,youtube,K6zCCLLKbKk_0108.1,tidak,r3,1
train,yt_K6zCCLLKbKk_0109.6_night.txt,youtube,K6zCCLLKbKk_0109.6,ya,-,1
train,yt_K6zCCLLKbKk_0109.6_r1.txt,youtube,K6zCCLLKbKk_0109.6,tidak,r1,1
train,yt_K6zCCLLKbKk_0109.6_r2.txt,youtube,K6zCCLLKbKk_0109.6,tidak,r2,1
train,yt_K6zCCLLKbKk_0109.6_r3.txt,youtube,K6zCCLLKbKk_0109.6,tidak,r3,1
train,yt_K6zCCLLKbKk_0111.1_night.txt,youtube,K6zCCLLKbKk_0111.1,ya,-,1
train,yt_K6zCCLLKbKk_0111.1_r1.txt,youtube,K6zCCLLKbKk_0111.1,tidak,r1,1
train,yt_K6zCCLLKbKk_0111.1_r2.txt,youtube,K6zCCLLKbKk_0111.1,tidak,r2,1
train,yt_K6zCCLLKbKk_0111.1_r3.txt,youtube,K6zCCLLKbKk_0111.1,tidak,r3,1
train,yt_RSNn6em4WNA_0121.6_night.txt,youtube,RSNn6em4WNA_0121.6,ya,-,1
train,yt_RSNn6em4WNA_0121.6_r1.txt,youtube,RSNn6em4WNA_0121.6,tidak,r1,1
train,yt_RSNn6em4WNA_0121.6_r2.txt,youtube,RSNn6em4WNA_0121.6,tidak,r2,1
train,yt_RSNn6em4WNA_0121.6_r3.txt,youtube,RSNn6em4WNA_0121.6,tidak,r3,1
train,yt_RSNn6em4WNA_0123.1_night.txt,youtube,RSNn6em4WNA_0123.1,ya,-,1
train,yt_RSNn6em4WNA_0123.1_r1.txt,youtube,RSNn6em4WNA_0123.1,tidak,r1,1
train,yt_RSNn6em4WNA_0123.1_r2.txt,youtube,RSNn6em4WNA_0123.1,tidak,r2,1
train,yt_RSNn6em4WNA_0123.1_r3.txt,youtube,RSNn6em4WNA_0123.1,tidak,r3,1
train,yt_VVDvgY-H1Ck_0001.5_night.txt,youtube,VVDvgY-H1Ck_0001.5,ya,-,1
train,yt_VVDvgY-H1Ck_0001.5_r1.txt,youtube,VVDvgY-H1Ck_0001.5,tidak,r1,1
train,yt_VVDvgY-H1Ck_0001.5_r2.txt,youtube,VVDvgY-H1Ck_0001.5,tidak,r2,1
train,yt_VVDvgY-H1Ck_0001.5_r3.txt,youtube,VVDvgY-H1Ck_0001.5,tidak,r3,1
train,yt_VVDvgY-H1Ck_0004.6_night.txt,youtube,VVDvgY-H1Ck_0004.6,ya,-,1
train,yt_VVDvgY-H1Ck_0004.6_r1.txt,youtube,VVDvgY-H1Ck_0004.6,tidak,r1,1
train,yt_VVDvgY-H1Ck_0004.6_r2.txt,youtube,VVDvgY-H1Ck_0004.6,tidak,r2,1
train,yt_VVDvgY-H1Ck_0004.6_r3.txt,youtube,VVDvgY-H1Ck_0004.6,tidak,r3,1
train,yt_VVDvgY-H1Ck_0009.1_night.txt,youtube,VVDvgY-H1Ck_0009.1,ya,-,1
train,yt_VVDvgY-H1Ck_0009.1_r1.txt,youtube,VVDvgY-H1Ck_0009.1,tidak,r1,1
train,yt_VVDvgY-H1Ck_0009.1_r2.txt,youtube,VVDvgY-H1Ck_0009.1,tidak,r2,1
train,yt_VVDvgY-H1Ck_0009.1_r3.txt,youtube,VVDvgY-H1Ck_0009.1,tidak,r3,1
train,yt_VVDvgY-H1Ck_0012.2_night.txt,youtube,VVDvgY-H1Ck_0012.2,ya,-,1
train,yt_VVDvgY-H1Ck_0012.2_r1.txt,youtube,VVDvgY-H1Ck_0012.2,tidak,r1,1
train,yt_VVDvgY-H1Ck_0012.2_r2.txt,youtube,VVDvgY-H1Ck_0012.2,tidak,r2,1
train,yt_VVDvgY-H1Ck_0012.2_r3.txt,youtube,VVDvgY-H1Ck_0012.2,tidak,r3,1
train,yt_VVDvgY-H1Ck_0016.7_night.txt,youtube,VVDvgY-H1Ck_0016.7,ya,-,1
train,yt_VVDvgY-H1Ck_0016.7_r1.txt,youtube,VVDvgY-H1Ck_0016.7,tidak,r1,1
train,yt_VVDvgY-H1Ck_0016.7_r2.txt,youtube,VVDvgY-H1Ck_0016.7,tidak,r2,1
train,yt_VVDvgY-H1Ck_0016.7_r3.txt,youtube,VVDvgY-H1Ck_0016.7,tidak,r3,1
train,yt_VVDvgY-H1Ck_0021.3_night.txt,youtube,VVDvgY-H1Ck_0021.3,ya,-,1
train,yt_VVDvgY-H1Ck_0021.3_r1.txt,youtube,VVDvgY-H1Ck_0021.3,tidak,r1,1
train,yt_VVDvgY-H1Ck_0021.3_r2.txt,youtube,VVDvgY-H1Ck_0021.3,tidak,r2,1
train,yt_VVDvgY-H1Ck_0021.3_r3.txt,youtube,VVDvgY-H1Ck_0021.3,tidak,r3,1
train,yt_VVDvgY-H1Ck_0028.9_night.txt,youtube,VVDvgY-H1Ck_0028.9,ya,-,1
train,yt_VVDvgY-H1Ck_0028.9_r1.txt,youtube,VVDvgY-H1Ck_0028.9,tidak,r1,1
train,yt_VVDvgY-H1Ck_0028.9_r2.txt,youtube,VVDvgY-H1Ck_0028.9,tidak,r2,1
train,yt_VVDvgY-H1Ck_0028.9_r3.txt,youtube,VVDvgY-H1Ck_0028.9,tidak,r3,1
train,yt_VVDvgY-H1Ck_0033.4_night.txt,youtube,VVDvgY-H1Ck_0033.4,ya,-,1
train,yt_VVDvgY-H1Ck_0033.4_r1.txt,youtube,VVDvgY-H1Ck_0033.4,tidak,r1,1
train,yt_VVDvgY-H1Ck_0033.4_r2.txt,youtube,VVDvgY-H1Ck_0033.4,tidak,r2,1
train,yt_VVDvgY-H1Ck_0033.4_r3.txt,youtube,VVDvgY-H1Ck_0033.4,tidak,r3,1
train,yt_VVDvgY-H1Ck_0036.5_night.txt,youtube,VVDvgY-H1Ck_0036.5,ya,-,1
train,yt_VVDvgY-H1Ck_0036.5_r1.txt,youtube,VVDvgY-H1Ck_0036.5,tidak,r1,1
train,yt_VVDvgY-H1Ck_0036.5_r2.txt,youtube,VVDvgY-H1Ck_0036.5,tidak,r2,1
train,yt_VVDvgY-H1Ck_0036.5_r3.txt,youtube,VVDvgY-H1Ck_0036.5,tidak,r3,1
train,yt_VVDvgY-H1Ck_0041.0_night.txt,youtube,VVDvgY-H1Ck_0041.0,ya,-,1
train,yt_VVDvgY-H1Ck_0041.0_r1.txt,youtube,VVDvgY-H1Ck_0041.0,tidak,r1,1
train,yt_VVDvgY-H1Ck_0041.0_r2.txt,youtube,VVDvgY-H1Ck_0041.0,tidak,r2,1
train,yt_VVDvgY-H1Ck_0041.0_r3.txt,youtube,VVDvgY-H1Ck_0041.0,tidak,r3,1
train,yt_VVDvgY-H1Ck_0045.6_night.txt,youtube,VVDvgY-H1Ck_0045.6,ya,-,1
train,yt_VVDvgY-H1Ck_0045.6_r1.txt,youtube,VVDvgY-H1Ck_0045.6,tidak,r1,1
train,yt_VVDvgY-H1Ck_0045.6_r2.txt,youtube,VVDvgY-H1Ck_0045.6,tidak,r2,1
train,yt_VVDvgY-H1Ck_0045.6_r3.txt,youtube,VVDvgY-H1Ck_0045.6,tidak,r3,1
train,yt_VVDvgY-H1Ck_0048.6_night.txt,youtube,VVDvgY-H1Ck_0048.6,ya,-,1
train,yt_VVDvgY-H1Ck_0048.6_r1.txt,youtube,VVDvgY-H1Ck_0048.6,tidak,r1,1
train,yt_VVDvgY-H1Ck_0048.6_r2.txt,youtube,VVDvgY-H1Ck_0048.6,tidak,r2,1
train,yt_VVDvgY-H1Ck_0048.6_r3.txt,youtube,VVDvgY-H1Ck_0048.6,tidak,r3,1
train,yt_VVDvgY-H1Ck_0057.8_night.txt,youtube,VVDvgY-H1Ck_0057.8,ya,-,1
train,yt_VVDvgY-H1Ck_0057.8_r1.txt,youtube,VVDvgY-H1Ck_0057.8,tidak,r1,1
train,yt_VVDvgY-H1Ck_0057.8_r2.txt,youtube,VVDvgY-H1Ck_0057.8,tidak,r2,1
train,yt_VVDvgY-H1Ck_0057.8_r3.txt,youtube,VVDvgY-H1Ck_0057.8,tidak,r3,1
train,yt_VVDvgY-H1Ck_0060.8_night.txt,youtube,VVDvgY-H1Ck_0060.8,ya,-,1
train,yt_VVDvgY-H1Ck_0060.8_r1.txt,youtube,VVDvgY-H1Ck_0060.8,tidak,r1,1
train,yt_VVDvgY-H1Ck_0060.8_r2.txt,youtube,VVDvgY-H1Ck_0060.8,tidak,r2,1
train,yt_VVDvgY-H1Ck_0060.8_r3.txt,youtube,VVDvgY-H1Ck_0060.8,tidak,r3,1
train,yt_VVDvgY-H1Ck_0085.1_night.txt,youtube,VVDvgY-H1Ck_0085.1,ya,-,1
train,yt_VVDvgY-H1Ck_0085.1_r1.txt,youtube,VVDvgY-H1Ck_0085.1,tidak,r1,1
train,yt_VVDvgY-H1Ck_0085.1_r2.txt,youtube,VVDvgY-H1Ck_0085.1,tidak,r2,1
train,yt_VVDvgY-H1Ck_0085.1_r3.txt,youtube,VVDvgY-H1Ck_0085.1,tidak,r3,1
train,yt_VVDvgY-H1Ck_0089.7_night.txt,youtube,VVDvgY-H1Ck_0089.7,ya,-,1
train,yt_VVDvgY-H1Ck_0089.7_r1.txt,youtube,VVDvgY-H1Ck_0089.7,tidak,r1,1
train,yt_VVDvgY-H1Ck_0089.7_r2.txt,youtube,VVDvgY-H1Ck_0089.7,tidak,r2,1
train,yt_VVDvgY-H1Ck_0089.7_r3.txt,youtube,VVDvgY-H1Ck_0089.7,tidak,r3,1
train,yt_VVDvgY-H1Ck_0092.7_night.txt,youtube,VVDvgY-H1Ck_0092.7,ya,-,1
train,yt_VVDvgY-H1Ck_0092.7_r1.txt,youtube,VVDvgY-H1Ck_0092.7,tidak,r1,1
train,yt_VVDvgY-H1Ck_0092.7_r2.txt,youtube,VVDvgY-H1Ck_0092.7,tidak,r2,1
train,yt_VVDvgY-H1Ck_0092.7_r3.txt,youtube,VVDvgY-H1Ck_0092.7,tidak,r3,1
train,yt_VVDvgY-H1Ck_0097.3_night.txt,youtube,VVDvgY-H1Ck_0097.3,ya,-,1
train,yt_VVDvgY-H1Ck_0097.3_r1.txt,youtube,VVDvgY-H1Ck_0097.3,tidak,r1,1
train,yt_VVDvgY-H1Ck_0097.3_r2.txt,youtube,VVDvgY-H1Ck_0097.3,tidak,r2,1
train,yt_VVDvgY-H1Ck_0097.3_r3.txt,youtube,VVDvgY-H1Ck_0097.3,tidak,r3,1
train,yt_VVDvgY-H1Ck_0109.4_night.txt,youtube,VVDvgY-H1Ck_0109.4,ya,-,1
train,yt_VVDvgY-H1Ck_0109.4_r1.txt,youtube,VVDvgY-H1Ck_0109.4,tidak,r1,1
train,yt_VVDvgY-H1Ck_0109.4_r2.txt,youtube,VVDvgY-H1Ck_0109.4,tidak,r2,1
train,yt_VVDvgY-H1Ck_0109.4_r3.txt,youtube,VVDvgY-H1Ck_0109.4,tidak,r3,1
train,yt_VVDvgY-H1Ck_0114.0_night.txt,youtube,VVDvgY-H1Ck_0114.0,ya,-,1
train,yt_VVDvgY-H1Ck_0114.0_r1.txt,youtube,VVDvgY-H1Ck_0114.0,tidak,r1,1
train,yt_VVDvgY-H1Ck_0114.0_r2.txt,youtube,VVDvgY-H1Ck_0114.0,tidak,r2,1
train,yt_VVDvgY-H1Ck_0114.0_r3.txt,youtube,VVDvgY-H1Ck_0114.0,tidak,r3,1
train,yt_VVDvgY-H1Ck_0133.8_night.txt,youtube,VVDvgY-H1Ck_0133.8,ya,-,1
train,yt_VVDvgY-H1Ck_0133.8_r1.txt,youtube,VVDvgY-H1Ck_0133.8,tidak,r1,1
train,yt_VVDvgY-H1Ck_0133.8_r2.txt,youtube,VVDvgY-H1Ck_0133.8,tidak,r2,1
train,yt_VVDvgY-H1Ck_0133.8_r3.txt,youtube,VVDvgY-H1Ck_0133.8,tidak,r3,1
train,yt_VVDvgY-H1Ck_0136.8_night.txt,youtube,VVDvgY-H1Ck_0136.8,ya,-,1
train,yt_VVDvgY-H1Ck_0136.8_r1.txt,youtube,VVDvgY-H1Ck_0136.8,tidak,r1,1
train,yt_VVDvgY-H1Ck_0136.8_r2.txt,youtube,VVDvgY-H1Ck_0136.8,tidak,r2,1
train,yt_VVDvgY-H1Ck_0136.8_r3.txt,youtube,VVDvgY-H1Ck_0136.8,tidak,r3,1
train,yt_VVDvgY-H1Ck_0141.4_night.txt,youtube,VVDvgY-H1Ck_0141.4,ya,-,1
train,yt_VVDvgY-H1Ck_0141.4_r1.txt,youtube,VVDvgY-H1Ck_0141.4,tidak,r1,1
train,yt_VVDvgY-H1Ck_0141.4_r2.txt,youtube,VVDvgY-H1Ck_0141.4,tidak,r2,1
train,yt_VVDvgY-H1Ck_0141.4_r3.txt,youtube,VVDvgY-H1Ck_0141.4,tidak,r3,1
train,yt_VVDvgY-H1Ck_0145.9_night.txt,youtube,VVDvgY-H1Ck_0145.9,ya,-,1
train,yt_VVDvgY-H1Ck_0145.9_r1.txt,youtube,VVDvgY-H1Ck_0145.9,tidak,r1,1
train,yt_VVDvgY-H1Ck_0145.9_r2.txt,youtube,VVDvgY-H1Ck_0145.9,tidak,r2,1
train,yt_VVDvgY-H1Ck_0145.9_r3.txt,youtube,VVDvgY-H1Ck_0145.9,tidak,r3,1
train,yt_VVDvgY-H1Ck_0153.5_night.txt,youtube,VVDvgY-H1Ck_0153.5,ya,-,1
train,yt_VVDvgY-H1Ck_0153.5_r1.txt,youtube,VVDvgY-H1Ck_0153.5,tidak,r1,1
train,yt_VVDvgY-H1Ck_0153.5_r2.txt,youtube,VVDvgY-H1Ck_0153.5,tidak,r2,1
train,yt_VVDvgY-H1Ck_0153.5_r3.txt,youtube,VVDvgY-H1Ck_0153.5,tidak,r3,1
train,yt_VVDvgY-H1Ck_0185.4_night.txt,youtube,VVDvgY-H1Ck_0185.4,ya,-,1
